Event,Round,White,Black,Result,WhiteElo,WhiteTitle,WhiteFideId,BlackElo,BlackTitle,BlackFideId,Variant,ECO,Opening,Move Number,Move,Color,Evaluation,Time
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,48,Kc3,White,4.98,0:17:27
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,48,Re8,Black,7.45,0:00:33
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,49,Rxe8,White,7.29,0:17:51
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,49,Kxe8,Black,7.04,0:01:00
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,50,Bxe5,White,7.06,0:18:15
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,50,dxe5,Black,7.91,0:01:27
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,51,Kd3,White,7.91,0:18:32
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,51,Ke7,Black,7.88,0:01:32
"Round 7: Asis Gargatagli, Hipolito - Martin Barcelo, Carles",7.5,"Asis Gargatagli, Hipolito","Martin Barcelo, Carles",1-0,2472,GM,2260735,2234,FM,24561444,Standard,A54,Old Indian Defense: Two Knights Variation,52,Ke4,White,7.14,0:18:55
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",1,e4,White,0.18,1:30:58
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",1,c6,Black,0.23,1:30:46
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",2,d4,White,0.25,1:31:23
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",2,d5,Black,0.24,1:31:12
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",3,e5,White,0.33,1:31:51
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",3,Bf5,Black,0.22,1:31:39
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",4,h4,White,0.09,1:32:09
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",4,h5,Black,0.2,1:32:05
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",5,Bd3,White,0.1,1:32:34
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",5,Bxd3,Black,0.05,1:32:31
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",6,Qxd3,White,0.12,1:32:59
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",6,Qa5+,Black,0.15,1:32:58
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",7,Nd2,White,0.17,1:33:23
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",7,e6,Black,0.17,1:33:00
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",8,Nf3,White,0.36,1:33:41
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",8,Nh6,Black,0.4,1:33:26
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",9,O-O,White,0.29,1:33:25
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",9,Nf5,Black,0.22,1:33:52
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",10,a4,White,0.24,1:31:54
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",10,Nd7,Black,0.26,1:26:40
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",11,Nb3,White,0.38,1:27:19
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",11,Qa6,Black,0.22,1:26:57
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",12,Qd1,White,0.22,1:19:01
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",12,c5,Black,0.49,1:21:31
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",13,c3,White,-0.06,1:18:04
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",13,Rc8,Black,0.46,1:05:14
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",14,g3,White,0.18,1:15:23
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",14,Be7,Black,0.15,1:03:02
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",15,Bg5,White,0.15,1:09:02
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",15,Bxg5,Black,0.18,0:58:36
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",16,Nxg5,White,0.27,1:09:26
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",16,g6,Black,0.15,0:58:49
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",17,Re1,White,0.16,1:01:42
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",17,Kf8,Black,0.35,0:47:00
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",18,Ra3,White,0.25,0:52:05
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",18,Kg7,Black,0.33,0:37:23
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",19,dxc5,White,0.0,0:49:55
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",19,Nxc5,Black,0.0,0:37:24
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",20,Nd4,White,0.0,0:49:43
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",20,Qd3,Black,0.0,0:33:02
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",21,Nxf5+,White,0.1,0:49:49
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",21,exf5,Black,0.57,0:33:02
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",22,Ra1,White,0.16,0:35:37
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",22,Rhe8,Black,0.1,0:28:52
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",23,a5,White,0.07,0:25:07
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",23,Re7,Black,0.1,0:25:16
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",24,Re3,White,0.0,0:22:42
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",24,Qc4,Black,0.02,0:23:48
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",25,Nh3,White,-0.17,0:19:56
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",25,Rce8,Black,-0.23,0:21:05
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",26,Qd4,White,-0.58,0:16:59
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",26,Nb3,Black,-0.69,0:21:02
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",27,Qxc4,White,-0.57,0:17:24
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",27,dxc4,Black,-0.6,0:21:31
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",28,Ra4,White,-0.52,0:17:39
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",28,Rxe5,Black,-0.36,0:12:02
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",29,Rxe5,White,-0.34,0:18:04
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",29,Rxe5,Black,-0.33,0:12:31
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",30,Rxc4,White,-0.37,0:18:21
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",30,Re7,Black,-0.2,0:09:44
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",31,a6,White,-0.4,0:16:50
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",31,bxa6,Black,-0.03,0:09:50
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",32,Rc6,White,-0.15,0:17:10
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",32,a5,Black,-0.09,0:09:32
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",33,Ng5,White,-0.35,0:16:00
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",33,Rb7,Black,-0.32,0:07:55
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",34,Ra6,White,-0.36,0:15:08
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",34,Nc5,Black,0.0,0:04:25
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",35,Rxa5,White,0.02,0:15:31
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",35,Ne4,Black,0.0,0:04:54
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",36,Nxe4,White,0.0,0:14:42
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",36,fxe4,Black,0.0,0:05:23
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",37,b4,White,0.0,0:14:35
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",37,Rc7,Black,0.0,0:05:41
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",38,Kf1,White,0.0,0:13:00
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",38,Rxc3,Black,0.0,0:06:05
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",39,Rxa7,White,0.0,0:13:29
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",39,Rb3,Black,0.0,0:06:24
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",40,Rb7,White,0.0,0:13:52
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",40,Kf6,Black,0.0,0:05:46
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",41,Ke2,White,0.0,0:14:03
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",41,Ke6,Black,0.0,0:06:04
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",42,b5,White,0.0,0:14:11
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",42,f6,Black,0.0,0:03:23
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",43,b6,White,0.0,0:13:58
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",43,Kf5,Black,0.0,0:03:09
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",44,Rb8,White,0.0,0:13:53
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",44,g5,Black,0.0,0:02:54
"Round 8: Oro, Faustino - Alcala Gonzalez, Cesar",8.1,"Oro, Faustino","Alcala Gonzalez, Cesar",1/2-1/2,2351,FM,20000197,2274,FM,24584878,Standard,B12,"Caro-Kann Defense: Advance Variation, Tal Variation",45,hxg5,White,0.0,0:14:16
